200411080100,0.0665
200411080200,0.0297
200411080300,0.0002
200411080400,0
200411080500,0.002
200411080600,0.0142
200411080700,0.0245
200411080800,0.0237
200411080900,0.0127
200411081000,0.0188
200411081100,0.0215
200411081200,0.019
200411081300,0.0223
200411081400,0.0115
200411081500,0.0038
200411081600,0.0003
200411081700,0.0167
200411081800,0.0348
200411081900,0.024
200411082000,0.0157
200411082100,0.0053
200411082200,0.0015
200411082300,0.0065
200411090000,0.018
200411090100,0.0857
200411090200,0.2825
200411090300,0.2682
200411090400,0.4555
200411090500,0.4352
200411090600,0.5932
200411090700,0.763
200411090800,0.7405
200411090900,0.5452
200411091000,0.4612
200411091100,0.3205
200411091200,0.273
200411091300,0.3452
200411091400,0.3145
200411091500,0.3483
200411091600,0.42
200411091700,0.3063
200411091800,0.209
200411091900,0.1758
200411092000,0.2513
200411092100,0.4747
200411092200,1.0407
200411092300,1.1272
200411100000,0.5195
