200411080100,0.0327
200411080200,0.0114
200411080300,0.0186
200411080400,0.0064
200411080500,0.0009
200411080600,0
200411080700,0
200411080800,0
200411080900,0
200411081000,0
200411081100,0
200411081200,0.0027
200411081300,0
200411081400,0
200411081500,0
200411081600,0.0532
200411081700,0.4336
200411081800,0.0395
200411081900,0.0009
200411082000,0.0127
200411082100,0.0205
200411082200,0.0282
200411082300,0.0114
200411090000,0.0536
200411090100,0.0664
200411090200,0.1055
200411090300,0.1732
200411090400,0.36
200411090500,0.3836
200411090600,0.7127
200411090700,0.9641
200411090800,0.8727
200411090900,0.5768
200411091000,0.7623
200411091100,1.3877
200411091200,1.2409
200411091300,0.8364
200411091400,0.8641
200411091500,0.4882
200411091600,0.4109
200411091700,0.545
200411091800,0.6691
200411091900,0.4795
200411092000,0.4109
200411092100,0.5509
200411092200,0.8041
200411092300,0.8909
200411100000,1.005
