200411080100,0.0254
200411080200,0.0032
200411080300,0.0004
200411080400,0.0004
200411080500,0.0004
200411080600,0
200411080700,0
200411080800,0
200411080900,0
200411081000,0
200411081100,0
200411081200,0
200411081300,0
200411081400,0
200411081500,0
200411081600,0
200411081700,0
200411081800,0
200411081900,0
200411082000,0
200411082100,0.0007
200411082200,0
200411082300,0
200411090000,0.0004
200411090100,0.01
200411090200,0.0068
200411090300,0.0282
200411090400,0.0589
200411090500,0.1504
200411090600,0.2232
200411090700,0.4911
200411090800,0.6329
200411090900,0.3396
200411091000,0.3454
200411091100,0.5761
200411091200,0.7782
200411091300,0.6561
200411091400,0.5089
200411091500,0.5761
200411091600,0.3018
200411091700,0.2111
200411091800,0.4214
200411091900,0.3346
200411092000,0.2432
200411092100,0.4364
200411092200,0.7011
200411092300,0.62
200411100000,0.6071
