200411080100,0.1369
200411080200,0.1966
200411080300,0.0479
200411080400,0.0011
200411080500,0.0001
200411080600,0.0001
200411080700,0.0013
200411080800,0.0065
200411080900,0.0059
200411081000,0.0177
200411081100,0.0358
200411081200,0.0426
200411081300,0.0243
200411081400,0.007
200411081500,0.0007
200411081600,0
200411081700,0.0002
200411081800,0.003
200411081900,0.0148
200411082000,0.0179
200411082100,0.0304
200411082200,0.032
200411082300,0.077
200411090000,0.0114
200411090100,0.0692
200411090200,0.1306
200411090300,0.2393
200411090400,0.5033
200411090500,0.5873
200411090600,0.7274
200411090700,1.1217
200411090800,1.1613
200411090900,0.6908
200411091000,0.7053
200411091100,0.8184
200411091200,0.5391
200411091300,0.5109
200411091400,0.5697
200411091500,0.5109
200411091600,0.6087
200411091700,0.5888
200411091800,0.541
200411091900,0.3817
200411092000,0.3916
200411092100,0.4973
200411092200,0.9253
200411092300,1.4083
200411100000,1.2034
