  
  AUSGABEDATEI FUER DIE WERTEPAARE DES PROFILS 20.96000000000000 !!
  -----------------------------------------------------------------------------------
    WSP in mNN      TIEFE in m        A in qm         Q in m3/s         ALPHA [-]        DEL A             DEL Q            DEL ALPHA  
    9.2350       1.2400          38.1210       14.0000     1.441520    -0.4216839D+01    -0.2255370D+01    -0.1441520D+01
    9.2380       1.2430          38.7430       14.2500     1.436500    -0.2326347D+01    -0.1665605D+01    -0.1436500D+01
    9.2420       1.2470          39.4210       14.5000     1.431090     0.7775026D+00    -0.5408956D+00    -0.1431090D+01
    9.2450       1.2500          40.0360       14.7500     1.426250     0.3344125D+01     0.4504621D+00    -0.1426250D+01
    9.2490       1.2540          40.7010       15.0000     1.421070     0.7412904D+01     0.2163992D+01    -0.1421070D+01
  
  AUSGABEDATEI FUER DIE WERTEPAARE DES PROFILS 21.55300000000000 !!
  -----------------------------------------------------------------------------------
    WSP in mNN      TIEFE in m        A in qm         Q in m3/s         ALPHA [-]        DEL A             DEL Q            DEL ALPHA  
  --**.********-------**.********----**.********-------**.********-------**.********-------**.********----  ---**.********- -----**.********
    8.3180       0.3140           1.6000        0.5000     1.000000     0.4668249D-01     0.1568948D-03     0.6645090D-05
    8.3870       0.3830           2.0510        0.7500     1.000000    -0.3236014D-01    -0.1050986D-02    -0.4451325D-04
    8.4460       0.4420           2.4350        1.0000     1.000000    -0.4160050D-01     0.2654541D-02     0.1124299D-03
    8.4990       0.4950           2.7890        1.2500     1.000000    -0.3238677D-01    -0.3223615D-02    -0.1365324D-03
    8.5490       0.5450           3.1210        1.5000     1.000000    -0.9960616D-02     0.1994385D-02     0.8446979D-04
    8.5900       0.5860           3.4000        1.7500     1.001820     0.4468314D-02    -0.5312199D-03    -0.2249919D-04
    8.6330       0.6290           3.6900        2.0000     1.004260     0.2103213D-01     0.4978079D-01    -0.2876959D-01
    8.6740       0.6700           3.9700        2.2500     1.005050     0.2981299D-01    -0.1437802D-01     0.3463257D-02
    8.7140       0.7100           4.2420        2.5000     1.005810     0.3492655D-01    -0.3805419D-01     0.1888276D-01
    8.7530       0.7490           4.5060        2.7500     1.006540     0.3635812D-01    -0.3577248D-01     0.2277998D-01
    8.7900       0.7860           4.7650        3.0000     1.007240     0.2524328D-01    -0.2603613D-01     0.1952130D-01
    8.8260       0.8220           5.0150        3.2500     1.009670     0.1374550D-01    -0.1066751D-01     0.1067435D-01
    8.8610       0.8570           5.2620        3.5000     1.010770    -0.2454123D-02     0.4538431D-02     0.1658510D-02
    8.8960       0.8920           5.5050        3.7500     1.011870    -0.1378018D-01     0.2327229D-01    -0.7325956D-02
    8.9300       0.9260           5.7450        4.0000     1.012960    -0.2559091D-01     0.3528361D-01    -0.1472506D-01
    8.9630       0.9590           5.9800        4.2500     1.014050    -0.3360049D-01     0.3910031D-01    -0.1968380D-01
    8.9950       0.9910           6.2110        4.5000     1.015140    -0.3657879D-01     0.3425726D-01    -0.2171948D-01
    9.0270       1.0230           6.4410        4.7500     1.016200    -0.2777559D-01     0.2868603D-01    -0.2050227D-01
    9.0580       1.0540           6.6790        5.0000     1.018550    -0.2102415D-01     0.1564595D-01    -0.1732580D-01
    9.0890       1.0850           6.9310        5.2500     1.022800    -0.1170748D-01     0.4240503D-02    -0.1271625D-01
    9.1180       1.1140           7.1960        5.5000     1.028290    -0.1402853D-01    -0.1925593D-01    -0.6993406D-02
    9.1470       1.1430           7.4700        5.7500     1.034630    -0.4434275D-02    -0.3734297D-01     0.4810230D-03
    9.1750       1.1710           7.7550        6.0000     1.041560     0.7479318D-02    -0.5581925D-01     0.9027045D-02
    9.2030       1.1990           8.0590        6.2500     1.048910     0.2645798D-01    -0.6399987D-01     0.1881554D-01
    9.2340       1.2300           8.4250        6.5000     1.056030     0.5273024D-01    -0.3038541D-01     0.3194456D-01
    9.2620       1.2580           8.7810        6.7500     1.064300     0.8647507D-01    -0.5912846D-02     0.4238713D-01
    9.2890       1.2850           9.1480        7.0000     1.071650     0.1310029D+00     0.2912741D-01     0.5270300D-01
    9.3110       1.3070           9.8520        7.2500     1.112640    -0.2091324D+00     0.2896170D-01     0.2527059D-01
    9.3310       1.3270          10.4640        7.5000     1.138950     0.2089789D+01     0.2188616D-01     0.1019779D-01
    9.3490       1.3450          11.0100        7.7500     1.157460    -0.4810627D+01     0.4974047D-02     0.5793842D-03
    9.3670       1.3630          11.5800        8.0000     1.176460    -0.3664939D+00     0.3239190D-02    -0.1100553D-01
    9.3830       1.3790          12.1130        8.2500     1.190820     0.3825349D+01    -0.1212778D-01    -0.2027818D-01
    9.4000       1.3960          12.6770        8.5000     1.203790     0.3792435D+01     0.2838411D-02    -0.2967619D-01
    9.4150       1.4110          13.1970        8.7500     1.214590    -0.3810817D+00     0.1110739D-02    -0.3913225D-01
    9.4300       1.4260          13.7190        9.0000     1.223930    -0.5563157D+01     0.1397783D-01    -0.4905297D-01
    9.4450       1.4410          14.2340        9.2500     1.232180    -0.6072353D+01     0.4245184D-01    -0.6003807D-01
    9.4590       1.4550          14.7440        9.5000     1.239490     0.5101631D+01     0.6736371D-01    -0.7205530D-01
    9.4730       1.4690          15.2490        9.7500     1.245950     0.3689027D+02     0.1076578D+00    -0.8550911D-01
    9.4760       1.4720         100.1930       10.0000     1.031700    -0.3740677D+02    -0.7804890D-01     0.1269248D+00
    9.4850       1.4810         101.8380       10.2500     1.031270     0.2901004D+01    -0.1305928D+00     0.1211982D+00
    9.4840       1.4800         101.7890       10.5000     1.031290    -0.1017890D+03    -0.1050000D+02    -0.1031290D+01
    8.7220       0.7180           4.2980       10.7500     1.005900    -0.4298000D+01    -0.1075000D+02    -0.1005900D+01
    9.4840       1.4800         101.7890       11.0000     1.031280    -0.1017890D+03    -0.1100000D+02    -0.1031280D+01
    9.4810       1.4770         101.0820       11.2500     1.031470    -0.1010820D+03    -0.1125000D+02    -0.1031470D+01
    9.4770       1.4730         100.2370       11.5000     1.031690    -0.1002370D+03    -0.1150000D+02    -0.1031690D+01
    8.7620       0.7580           4.5680       11.7500     1.006620    -0.4568000D+01    -0.1175000D+02    -0.1006620D+01
    9.4820       1.4780         101.4120       12.0000     1.031380    -0.1014120D+03    -0.1200000D+02    -0.1031380D+01
    9.4840       1.4800         101.6410       12.2500     1.031320    -0.1016410D+03    -0.1225000D+02    -0.1031320D+01
    8.7900       0.7860           4.7670       12.5000     1.007160    -0.4767000D+01    -0.1250000D+02    -0.1007160D+01
    8.8000       0.7960           4.8320       12.7500     1.008780    -0.4832000D+01    -0.1275000D+02    -0.1008780D+01
    8.8090       0.8050           4.8950       13.0000     1.009050    -0.4895000D+01    -0.1300000D+02    -0.1009050D+01
    8.8180       0.8140           4.9590       13.2500     1.009330    -0.4959000D+01    -0.1325000D+02    -0.1009330D+01
    8.8280       0.8240           5.0310       13.5000     1.009640    -0.5031000D+01    -0.1350000D+02    -0.1009640D+01
    8.8370       0.8330           5.0940       13.7500     1.009920    -0.5094000D+01    -0.1375000D+02    -0.1009920D+01
    9.4760       1.4720         100.1070       14.0000     1.031720    -0.1001070D+03    -0.1400000D+02    -0.1031720D+01
    8.8550       0.8510           5.2230       14.2500     1.010480    -0.5223000D+01    -0.1425000D+02    -0.1010480D+01
    9.4800       1.4760         100.9150       14.5000     1.031500    -0.1009150D+03    -0.1450000D+02    -0.1031500D+01
    9.4760       1.4720         100.1570       14.7500     1.031710    -0.1001570D+03    -0.1475000D+02    -0.1031710D+01
    8.8820       0.8780           5.4120       15.0000     1.011320    -0.5412000D+01    -0.1500000D+02    -0.1011320D+01
  
  AUSGABEDATEI FUER DIE WERTEPAARE DES PROFILS 21.68000000000000 !!
  -----------------------------------------------------------------------------------
    WSP in mNN      TIEFE in m        A in qm         Q in m3/s         ALPHA [-]        DEL A             DEL Q            DEL ALPHA  
  --**.********-------**.********----**.********-------**.********-------**.********-------**.********----  ---**.********- -----**.********
    8.4230       0.3670           1.7770        0.5000     1.000000     0.3276172D-01     0.0000000D+00     0.2442107D-04
    8.4900       0.4340           2.2480        0.7500     1.000000    -0.1669244D-01     0.0000000D+00    -0.7759215D-04
    8.5500       0.4940           2.6640        1.0000     1.000000    -0.2328240D-01     0.9196213D-01    -0.5462326D-04
    8.6030       0.5470           3.0440        1.2500     1.000000    -0.2568865D-01    -0.9355894D-02     0.4704754D-03
    8.6460       0.5900           3.3500        1.5000     1.001730    -0.1885785D-01    -0.7240355D-01    -0.4831823D-03
    8.6920       0.6360           3.6710        1.7500     1.002260    -0.2076430D-02    -0.7272363D-01    -0.3386365D-04
    8.7350       0.6790           3.9770        2.0000     1.002700     0.8340334D-02    -0.5509774D-01     0.2483310D-03
    8.7760       0.7200           4.2700        2.2500     1.003130     0.1614587D-01    -0.2847507D-01    -0.9396615D-04
    8.8150       0.7590           4.5530        2.5000     1.003550     0.1761419D-01    -0.2713538D-02    -0.1081573D-01
    8.8530       0.7970           4.8260        2.7500     1.003960     0.1982462D-01     0.2276380D-01     0.7127051D-03
    8.8900       0.8340           5.0910        3.0000     1.004360     0.2088205D-01     0.4371976D-01     0.6578411D-02
    8.9260       0.8700           5.3500        3.2500     1.004760     0.1918189D-01     0.5734496D-01     0.8412847D-02
    8.9610       0.9050           5.6010        3.5000     1.005150     0.1733309D-01     0.6199795D-01     0.7565244D-02
    8.9950       0.9390           5.8500        3.7500     1.005450     0.1009038D-01     0.5697317D-01     0.5191821D-02
    9.0290       0.9730           6.0980        4.0000     1.005640     0.4441249D-02     0.4939103D-01     0.2069287D-02
    9.0640       1.0080           6.3610        4.2500     1.005470    -0.7331322D-02     0.4671877D-01    -0.9797911D-03
    9.0970       1.0410           6.6070        4.5000     1.007190    -0.1359235D-01     0.2885516D-01    -0.5354247D-02
    9.1290       1.0730           6.8510        4.7500     1.007890    -0.2114834D-01     0.4416670D-02    -0.7827195D-02
    9.1600       1.1040           7.0960        5.0000     1.009820    -0.3202205D-01    -0.2487567D-01    -0.1037747D-01
    9.1910       1.1350           7.3420        5.2500     1.011200    -0.3745977D-01    -0.4987420D-01    -0.1102036D-01
    9.2210       1.1650           7.5850        5.5000     1.012650    -0.4004590D-01    -0.7565897D-01    -0.1025608D-01
    9.2510       1.1950           7.8290        5.7500     1.014140    -0.3457051D-01    -0.9238062D-01    -0.7900462D-02
    9.2810       1.2250           8.0720        6.0000     1.015670    -0.1734770D-01    -0.9700034D-01    -0.3847256D-02
    9.3100       1.2540           8.3170        6.2500     1.017220     0.1120578D-02    -0.9509629D-01     0.1707943D-02
    9.3390       1.2830           8.5600        6.5000     1.018730     0.3507683D-01    -0.7529771D-01     0.8995249D-02
    9.3670       1.3110           8.8200        6.7500     1.022090     0.5702734D-01    -0.4433099D-01     0.1570862D-01
    9.3940       1.3380           9.0960        7.0000     1.026780     0.6812047D-01    -0.9106512D-03     0.2214421D-01
    9.4200       1.3640           9.3890        7.2500     1.032520     0.6727992D-01     0.5582098D-01     0.2834700D-01
    9.2760       1.2200           8.0330        7.5000     1.015410    -0.2253990D-01    -0.1638877D+01    -0.4641565D-02
    9.4790       1.4230          10.2900        7.7500     1.065430    -0.1051248D+00     0.3580100D+00     0.2641557D-01
    9.5010       1.4450          10.6970        8.0000     1.078040    -0.1753371D+00     0.4514930D+00     0.2647111D-01
    9.5220       1.4660          12.6280        8.2500     1.141080    -0.6279214D-01     0.5552758D+00    -0.2407007D-01
    9.5260       1.4700          12.7720        8.5000     1.143480     0.5602074D-01     0.3757173D+00    -0.2405318D-01
    8.7110       0.6550           3.8070        8.7500     1.002430    -0.1430748D+05    -0.6957893D+01    -0.8323977D-01
    8.7210       0.6650           3.8790        9.0000     1.002530    -0.1369139D+05    -0.7145195D+01    -0.7303664D-01
    9.5270       1.4710          12.7960        9.2500     1.143870     0.9261530D-01    -0.3565144D+00    -0.2383742D-01
    9.5410       1.4850          13.2670        9.5000     1.151520     0.2894020D+00    -0.3509615D+00    -0.2295068D-01
    9.5550       1.4990          13.7400        9.7500     1.157300     0.2365990D+00    -0.3322488D+00    -0.2011464D-01
    9.5690       1.5130          14.2020       10.0000     1.161900     0.6248678D-01    -0.2996785D+00    -0.1605777D-01
    9.5830       1.5270          14.6580       10.2500     1.165540    -0.1411658D+00    -0.2525354D+00    -0.1104078D-01
    9.5960       1.5400          15.1040       10.5000     1.168370    -0.3159737D+00    -0.2129278D+00    -0.5869492D-02
    9.6090       1.5530          15.5430       10.7500     1.170670    -0.3984011D+00    -0.1595230D+00    -0.2411180D-03
    9.6220       1.5660          15.9760       11.0000     1.172320    -0.3548460D+00    -0.9170795D-01     0.5926641D-02
    9.6340       1.5780          16.4040       11.2500     1.173530    -0.2182045D+00    -0.3500872D-01     0.1180086D-01
    9.6460       1.5900          16.8270       11.5000     1.174350     0.4955403D-01     0.3500473D-01     0.1790512D-01
    9.6580       1.6020          17.2440       11.7500     1.174850     0.4454196D+00     0.1188441D+00     0.2413606D-01
    9.6700       1.6140          17.6570       12.0000     1.175100     0.9533901D+00     0.2170304D+00     0.3038909D-01
    9.6820       1.6260          18.0650       12.2500     1.175110     0.1550471D+01     0.3300943D+00     0.3661845D-01
    9.6930       1.6370          21.4950       12.5000     1.240570    -0.9131641D+00     0.4264334D+00    -0.2338532D-01
    9.6990       1.6430          21.8070       12.7500     1.240070    -0.6919697D+00     0.3709569D+00    -0.2002613D-01
    9.6990       1.6430          21.7840       13.0000     1.240110    -0.6689697D+00     0.1209569D+00    -0.2006613D-01
    9.6940       1.6380          21.5570       13.2500     1.240490    -0.8863229D+00    -0.2914243D+00    -0.2282283D-01
    9.7030       1.6470          22.0260       13.5000     1.239640    -0.5571047D+00    -0.2471154D+00    -0.1773899D-01
    9.7110       1.6550          22.4900       13.7500     1.238620    -0.3264127D+00    -0.2277776D+00    -0.1312891D-01
    9.7200       1.6640          22.9500       14.0000     1.237430    -0.4451802D-01    -0.1658601D+00    -0.8110427D-02
    9.7280       1.6720          23.4040       14.2500     1.236120     0.1037828D+00    -0.1304905D+00    -0.3597723D-02
    9.7360       1.6800          23.8530       14.5000     1.234650     0.1805236D+00    -0.8731018D-01     0.8734994D-03
    9.7440       1.6880          24.2980       14.7500     1.233090     0.1608181D+00    -0.3614613D-01     0.5220639D-02
    9.7520       1.6960          24.7390       15.0000     1.231460     0.1880610D-01     0.2317654D-01     0.9410857D-02
  
  AUSGABEDATEI FUER DIE WERTEPAARE DES PROFILS 21.68500000000000 !!
  -----------------------------------------------------------------------------------
    WSP in mNN      TIEFE in m        A in qm         Q in m3/s         ALPHA [-]        DEL A             DEL Q            DEL ALPHA  
  --**.********-------**.********----**.********-------**.********-------**.********-------**.********----  ---**.********- -----**.********
    8.3760       0.4080           1.6990        0.5000     1.000000     0.5258422D+00     0.0000000D+00    -0.2053818D-03
    8.4500       0.4820           2.1680        0.7500     1.000000    -0.7620914D-01     0.0000000D+00     0.1458993D-03
    8.5140       0.5460           2.5850        1.0000     1.000000    -0.3177440D+00     0.4734881D+00     0.8726449D-03
    8.5700       0.6020           2.9540        1.2500     1.002330    -0.3738559D+00     0.7311272D-02    -0.6406472D-03
    8.6230       0.6550           3.3010        1.5000     1.002920    -0.3293499D+00    -0.2291458D+00    -0.3889484D-03
    8.6720       0.7040           3.6280        1.7500     1.003490    -0.2407139D+00    -0.3204550D+00    -0.1746026D-03
    8.7200       0.7520           3.9420        2.0000     1.004040    -0.1197468D+00    -0.3125861D+00     0.1481470D-04
    8.7650       0.7970           4.2430        2.2500     1.004580    -0.4176868D-02    -0.2543682D+00     0.1225660D-03
    8.8080       0.8400           4.5340        2.5000     1.005100     0.9898028D-01    -0.1693427D+00     0.1718343D-03
    8.8510       0.8830           4.8170        2.7500     1.005620     0.1971761D+00    -0.6083220D-01     0.1719615D-03
    8.8920       0.9240           5.0920        3.0000     1.006120     0.2670419D+00     0.4036910D-01     0.1281313D-03
    8.9320       0.9640           5.3600        3.2500     1.006610     0.3135476D+00     0.1321393D+00     0.5709209D-04
    8.9700       1.0020           5.6230        3.5000     1.007100     0.3266586D+00     0.1990769D+00    -0.4385902D-04
    9.0090       1.0410           5.8810        3.7500     1.007570     0.3277669D+00     0.2610821D+00    -0.1040026D-03
    9.0460       1.0780           6.1340        4.0000     1.008030     0.2978132D+00     0.2910396D+00    -0.1430586D-03
    9.0830       1.1150           6.3830        4.2500     1.008490     0.2507136D+00     0.3031403D+00    -0.1253698D-03
    9.1190       1.1510           6.6280        4.5000     1.008940     0.1838154D+00     0.2900958D+00    -0.2858236D-04
    9.1540       1.1860           6.8690        4.7500     1.009380     0.1013373D+00     0.2535849D+00     0.1695082D-03
    9.1890       1.2210           7.1070        5.0000     1.009820     0.1091226D-01     0.2016181D+00    -0.3289268D-01
    9.2230       1.2550           7.3420        5.2500     1.010250    -0.8715532D-01     0.1312340D+00     0.6282126D-02
    9.2570       1.2890           7.5750        5.5000     1.010670    -0.1848395D+00     0.5115455D-01     0.2459328D-01
    9.2910       1.3230           7.8050        5.7500     1.011090    -0.2757252D+00    -0.3489714D-01     0.2768714D-01
    9.3240       1.3560           8.0330        6.0000     1.011500    -0.3592472D+00    -0.1271428D+00     0.2091818D-01
    9.3560       1.3880           8.2590        6.2500     1.011910    -0.4302519D+00    -0.2207188D+00     0.9041085D-02
    9.3890       1.4210           8.4820        6.5000     1.012310    -0.4712872D+00    -0.3002601D+00    -0.5207541D-02
    9.4210       1.4530           8.7030        6.7500     1.012710    -0.4872839D+00    -0.3700255D+00    -0.1819222D-01
    9.4520       1.4840           8.9230        7.0000     1.013100    -0.4747291D+00    -0.4251039D+00    -0.2782951D-01
    9.4840       1.5160           9.1410        7.2500     1.013500    -0.4097519D+00    -0.4458322D+00    -0.3300446D-01
    9.5150       1.5470           9.3580        7.5000     1.013910    -0.3029643D+00    -0.4391219D+00    -0.3219867D-01
    9.5450       1.5770           9.5740        7.7500     1.014320    -0.1511236D+00    -0.4008220D+00    -0.2522875D-01
    9.5760       1.6080           9.7880        8.0000     1.014730     0.7993906D-01    -0.3035179D+00    -0.1126693D-01
    9.6060       1.6380          10.0000        8.2500     1.015130     0.3702542D+00    -0.1612239D+00     0.8704713D-02
    9.6360       1.6680          10.2120        8.5000     1.015530     0.7400625D+00     0.4513185D-01     0.3459316D-01
    9.6660       1.6980          10.4240        8.7500     1.015930     0.1198774D+01     0.3247719D+00     0.6558992D-01
    9.6960       1.7280          10.6330        9.0000     1.016330     0.1759247D+01     0.6874434D+00     0.1005169D+00
    9.7250       1.7570          10.8410        9.2500     1.016730     0.2398633D+01     0.1118270D+01     0.1365501D+00
    9.7540       1.7860          18.5510        9.5000     1.258580    -0.4352359D+01     0.1646026D+01    -0.6836491D-01
    9.7600       1.7920          18.9240        9.7500     1.261320    -0.2066589D-02     0.1569971D+01    -0.6358287D-01
    9.7540       1.7860          18.5860       10.0000     1.258860     0.5515276D-02     0.1146026D+01    -0.6864491D-01
    8.7490       0.7810           4.1380       10.2500     1.004390     0.4279114D+03    -0.8369909D+01    -0.6056013D+01
    8.7600       0.7920           4.2080       10.5000     1.004510     0.4139418D+03    -0.8541098D+01    -0.5685042D+01
    8.7700       0.8020           4.2750       10.7500     1.004640     0.4015008D+03    -0.8717109D+01    -0.5362231D+01
    9.7520       1.7840          18.4900       11.0000     1.257580    -0.7595848D-02     0.8906734D-01    -0.6988770D-01
    8.7900       0.8220           4.4080       11.2500     1.004880     0.3773580D+03    -0.9063304D+01    -0.4756295D+01
    8.7990       0.8310           4.4740       11.5000     1.004990     0.3668048D+03    -0.9241903D+01    -0.4500298D+01
    9.7590       1.7910          18.8470       11.7500     1.260800     0.1955625D-01    -0.4593419D+00    -0.6431118D-01
    9.7680       1.8000          19.3520       12.0000     1.263880     0.1697918D-01    -0.4408097D+00    -0.5624924D-01
    9.7760       1.8080          19.8460       12.2500     1.266130    -0.2367489D-01    -0.4430533D+00    -0.4880554D-01
    9.7850       1.8170          20.3310       12.5000     1.267680     0.7355496D-02    -0.4038423D+00    -0.3975220D-01
    9.7930       1.8250          20.8040       12.7500     1.268650    -0.2949300D-02    -0.3871936D+00    -0.3162374D-01
    9.8010       1.8330          21.2700       13.0000     1.269140    -0.3754960D-02    -0.3612958D+00    -0.2337958D-01
    9.8090       1.8410          21.7300       13.2500     1.269230     0.2722184D-02    -0.3259155D+00    -0.1515617D-01
    9.8170       1.8490          22.1790       13.5000     1.268930     0.2026580D-01    -0.2808167D+00    -0.7021828D-02
    9.8240       1.8560          22.6230       13.7500     1.268240    -0.1641021D-01    -0.2644457D+00     0.8295607D-04
    9.8320       1.8640          23.0550       14.0000     1.267120     0.1497964D-01    -0.2004798D+00     0.7975332D-02
    9.8390       1.8710          23.4770       14.2500     1.265610    -0.4326733D-02    -0.1672273D+00     0.1487431D-01
    9.8460       1.8780          23.8960       14.5000     1.263940    -0.2407442D-01    -0.1258388D+00     0.2138634D-01
    9.8540       1.8860          24.3080       14.7500     1.262130     0.1495480D-01    -0.3264735D-01     0.2800265D-01
    9.8600       1.8920          24.7150       15.0000     1.260230    -0.5815312D-01    -0.1798651D-01     0.3295868D-01
  
  AUSGABEDATEI FUER DIE WERTEPAARE DES PROFILS 21.68700000000000 !!
  -----------------------------------------------------------------------------------
    WSP in mNN      TIEFE in m        A in qm         Q in m3/s         ALPHA [-]        DEL A             DEL Q            DEL ALPHA  
  --**.********-------**.********----**.********-------**.********-------**.********-------**.********----  ---**.********- -----**.********
    8.4490       0.3850           1.7230        0.5000     1.000000     0.1948669D-01     0.0000000D+00     0.0000000D+00
    8.5220       0.4580           2.2030        0.7500     1.000000    -0.8996821D-02     0.0000000D+00     0.0000000D+00
    8.5840       0.5200           2.6310        1.0000     1.000000    -0.1556729D-01     0.1084088D+00     0.0000000D+00
    8.6390       0.5750           3.0220        1.2500     1.000000    -0.1314918D-01    -0.1659539D-01     0.0000000D+00
    8.6870       0.6230           3.3760        1.5000     1.001460    -0.1406571D-01    -0.7399449D-01    -0.3013248D-01
    8.7330       0.6690           3.7100        1.7500     1.001630    -0.4584593D-02    -0.8397391D-01    -0.2953062D-02
    8.7770       0.7130           4.0300        2.0000     1.001700     0.6356563D-02    -0.6667140D-01     0.1285440D-01
    8.8180       0.7540           4.3390        2.2500     1.001730     0.6399054D-02    -0.4386564D-01     0.2039560D-01
    8.8580       0.7940           4.6350        2.5000     1.003280     0.1164052D-01    -0.1282509D-01     0.2101327D-01
    8.8970       0.8330           4.9220        2.7500     1.005260     0.1764234D-01     0.1987275D-01     0.1744321D-01
    8.9340       0.8700           5.2030        3.0000     1.006000     0.1386069D-01     0.4207406D-01     0.1283478D-01
    8.9710       0.9070           5.4770        3.2500     1.006740     0.1650700D-01     0.6528580D-01     0.6812462D-02
    9.0060       0.9420           5.7460        3.5000     1.007480     0.9052867D-02     0.7281688D-01     0.4871156D-03
    9.0410       0.9770           6.0090        3.7500     1.008220     0.8034909D-02     0.7837011D-01    -0.5797051D-02
    9.0750       1.0110           6.2680        4.0000     1.008920     0.4684972D-02     0.7432116D-01    -0.1133341D-01
    9.1080       1.0440           6.5250        4.2500     1.009540    -0.2240431D-02     0.6104055D-01    -0.1571308D-01
    9.1410       1.0770           6.7810        4.5000     1.011320    -0.5255394D-02     0.4647655D-01    -0.1998191D-01
    9.1720       1.1080           7.0370        4.7500     1.012780    -0.1992736D-01     0.1752544D-01    -0.2235735D-01
    9.2040       1.1400           7.2920        5.0000     1.014350    -0.2090688D-01    -0.2916968D-02    -0.2320462D-01
    9.2340       1.1700           7.5440        5.2500     1.016000    -0.2906163D-01    -0.3471066D-01    -0.2247841D-01
    9.2640       1.2000           7.7970        5.5000     1.017690    -0.3145949D-01    -0.6159368D-01    -0.2003124D-01
    9.2940       1.2300           8.0470        5.7500     1.019410    -0.2277454D-01    -0.8124895D-01    -0.1577354D-01
    9.3230       1.2590           8.2980        6.0000     1.021140    -0.1467914D-01    -0.9921348D-01    -0.9932872D-02
    9.3510       1.2870           8.5490        6.2500     1.022880    -0.5767861D-02    -0.1138745D+00    -0.2681331D-02
    9.3800       1.3160           8.7980        6.5000     1.024610     0.2597443D-01    -0.1055039D+00     0.6624545D-02
    9.4070       1.3430           9.0550        6.7500     1.027120     0.4229621D-01    -0.9871174D-01     0.1592334D-01
    9.4330       1.3690           9.3320        7.0000     1.031310     0.4067458D-01    -0.8386432D-01     0.2444329D-01
    9.4590       1.3950           9.6240        7.2500     1.036650     0.3729461D-01    -0.4896439D-01     0.3304976D-01
    9.4840       1.4200           9.9300        7.5000     1.042740     0.2254727D-01    -0.3341053D-02     0.4144734D-01
    9.5080       1.4440          10.2510        7.7500     1.049270    -0.5012801D-02     0.5310167D-01     0.4972388D-01
    9.5310       1.4670          10.6100        8.0000     1.059410    -0.6900358D-01     0.1200614D+00     0.5450170D-01
    9.5530       1.4890          11.0020        8.2500     1.070740    -0.1743176D+00     0.1968474D+00     0.5801074D-01
    9.5730       1.5090          11.4130        8.5000     1.082510     0.7679179D+00     0.2658657D+00     0.6012805D-01
    9.5770       1.5130          12.7860        8.7500     1.154350    -0.3617102D+00     0.8233657D-01    -0.8896595D-02
    9.5890       1.5250          13.3130        9.0000     1.172090    -0.2023253D+00     0.3734118D-01    -0.1812722D-01
    9.6020       1.5380          13.8800        9.2500     1.186930    -0.8623854D-01     0.1925386D-01    -0.2365938D-01
    9.6150       1.5510          14.4310        9.5000     1.199430    -0.7040638D-04     0.1188266D-01    -0.2678385D-01
    9.6270       1.5630          14.9720        9.7500     1.210140     0.1990018D-01    -0.4188193D-02    -0.2880284D-01
    9.6390       1.5750          15.5040       10.0000     1.219340     0.3404260D-01    -0.1026085D-01    -0.2929946D-01
    9.6500       1.5860          16.0240       10.2500     1.227150     0.9881276D-02    -0.2751060D-01    -0.2914021D-01
    9.6610       1.5970          16.5330       10.5000     1.233740    -0.1218782D-02    -0.3566026D-01    -0.2778842D-01
    9.6720       1.6080          17.0370       10.7500     1.239410     0.2361960D-03    -0.3436596D-01    -0.2556315D-01
    9.6820       1.6180          17.5340       11.0000     1.244280    -0.2684875D-01    -0.4742694D-01    -0.2331258D-01
    9.6920       1.6280          18.0240       11.2500     1.248460    -0.3415510D-01    -0.5212625D-01    -0.2044197D-01
    9.7020       1.6380          18.5090       11.5000     1.252050    -0.2156552D-01    -0.4819217D-01    -0.1706699D-01
    9.7120       1.6480          18.9850       11.7500     1.255720     0.1639911D-01    -0.3534872D-01    -0.1387374D-01
    9.7210       1.6570          19.4510       12.0000     1.257940     0.2767621D-01    -0.4094059D-01    -0.1001744D-01
    9.7310       1.6670          19.9120       12.2500     1.259700     0.1135429D+00    -0.1039382D-01    -0.5153329D-02
    9.7390       1.6750          20.4850       12.5000     1.267380    -0.9644377D-02    -0.2896213D-01    -0.7641771D-02
    9.7480       1.6840          20.9880       12.7500     1.271090     0.5844027D-02    -0.1096902D-01    -0.5637916D-02
    9.7560       1.6920          21.4800       13.0000     1.273720    -0.1505495D-01    -0.1580094D-01    -0.3311748D-02
    9.7640       1.7000          21.9640       13.2500     1.275770    -0.1940738D-01    -0.1393024D-01    -0.5309934D-03
    9.7720       1.7080          22.4390       13.5000     1.277330    -0.7514432D-02    -0.5201940D-02     0.2604736D-02
    9.7790       1.7150          22.9070       13.7500     1.278470    -0.4476159D-01    -0.2306613D-01     0.5455050D-02
    9.7870       1.7230          23.3710       14.0000     1.279250    -0.1270065D-01    -0.1056012D-02     0.9091100D-02
    9.7940       1.7300          23.8260       14.2500     1.279580    -0.3189035D-01    -0.7053821D-02     0.1249127D-01
    9.8020       1.7380          24.2700       14.5000     1.279360     0.2212215D-01     0.2880056D-01     0.1681210D-01
    9.8090       1.7450          24.7080       14.7500     1.278930     0.1792168D-01     0.3516629D-01     0.2068052D-01
    9.8160       1.7520          25.1420       15.0000     1.278310     0.1393971D-01     0.4747464D-01     0.2459169D-01
  
