07.06.1995 19:00;216
07.06.1995 22:00;217
08.06.1995 01:00;218
08.06.1995 04:00;218
08.06.1995 07:00;219
08.06.1995 10:00;219
08.06.1995 13:00;218
08.06.1995 16:00;217
08.06.1995 19:00;216
08.06.1995 22:00;216
09.06.1995 01:00;216
09.06.1995 04:00;216
09.06.1995 07:00;216
09.06.1995 10:00;216
09.06.1995 13:00;216
09.06.1995 16:00;216
09.06.1995 19:00;216
09.06.1995 22:00;216
10.06.1995 01:00;217
10.06.1995 04:00;219
10.06.1995 07:00;221
10.06.1995 10:00;223
10.06.1995 13:00;226
10.06.1995 16:00;227
10.06.1995 19:00;228
10.06.1995 22:00;228
11.06.1995 01:00;229
11.06.1995 04:00;229
11.06.1995 07:00;229
11.06.1995 10:00;229
11.06.1995 13:00;230
11.06.1995 16:00;230
11.06.1995 19:00;230
11.06.1995 22:00;230
12.06.1995 01:00;231
12.06.1995 04:00;232
12.06.1995 07:00;232
12.06.1995 10:00;233
12.06.1995 13:00;234
12.06.1995 16:00;234
12.06.1995 19:00;235
12.06.1995 22:00;235
13.06.1995 01:00;235
13.06.1995 04:00;236
13.06.1995 07:00;236
13.06.1995 10:00;237
13.06.1995 13:00;238
13.06.1995 16:00;242
13.06.1995 19:00;256
13.06.1995 22:00;276
14.06.1995 01:00;297
14.06.1995 04:00;319
14.06.1995 07:00;336
14.06.1995 10:00;350
14.06.1995 13:00;358
14.06.1995 16:00;364
14.06.1995 19:00;369
14.06.1995 22:00;373
15.06.1995 01:00;376
15.06.1995 04:00;381
15.06.1995 07:00;384
15.06.1995 10:00;387
15.06.1995 13:00;387
15.06.1995 16:00;386
15.06.1995 19:00;382
15.06.1995 22:00;377
16.06.1995 01:00;372
16.06.1995 04:00;367
16.06.1995 07:00;364
16.06.1995 10:00;362
16.06.1995 13:00;360
16.06.1995 16:00;357
16.06.1995 19:00;353
16.06.1995 22:00;347
17.06.1995 01:00;342
17.06.1995 04:00;338
17.06.1995 07:00;336
17.06.1995 10:00;336
17.06.1995 13:00;336
17.06.1995 16:00;335
17.06.1995 19:00;333
17.06.1995 22:00;332
18.06.1995 01:00;331
18.06.1995 04:00;330
18.06.1995 07:00;329
18.06.1995 10:00;328
18.06.1995 13:00;328
18.06.1995 16:00;326
18.06.1995 19:00;325
18.06.1995 22:00;323
