200411080100,0.0102
200411080200,0.0079
200411080300,0.0025
200411080400,0.0002
200411080500,0
200411080600,0
200411080700,0
200411080800,0
200411080900,0
200411081000,0.0025
200411081100,0.016
200411081200,0.0196
200411081300,0.0492
200411081400,0.0569
200411081500,0.0192
200411081600,0.0315
200411081700,0.0042
200411081800,0.0006
200411081900,0.0073
200411082000,0.0148
200411082100,0.0165
200411082200,0.0173
200411082300,0.0154
200411090000,0.0579
200411090100,0.0675
200411090200,0.1104
200411090300,0.2179
200411090400,0.4233
200411090500,0.5758
200411090600,0.7746
200411090700,0.8738
200411090800,0.5996
200411090900,0.5127
200411091000,0.5579
200411091100,0.326
200411091200,0.2188
200411091300,0.2173
200411091400,0.2002
200411091500,0.149
200411091600,0.16
200411091700,0.234
200411091800,0.1771
200411091900,0.1454
200411092000,0.3231
200411092100,0.6631
200411092200,0.7367
200411092300,0.9046
200411100000,0.8188
