200411080100,0.054
200411080200,0.0205
200411080300,0.0045
200411080400,0.0045
200411080500,0.009
200411080600,0.017
200411080700,0.02
200411080800,0.0145
200411080900,0.0035
200411081000,0.011
200411081100,0.018
200411081200,0.0105
200411081300,0.012
200411081400,0.0085
200411081500,0.0025
200411081600,0.018
200411081700,0.0465
200411081800,0.045
200411081900,0.03
200411082000,0.0135
200411082100,0.001
200411082200,0
200411082300,0.006
200411090000,0.0225
200411090100,0.079
200411090200,0.245
200411090300,0.2925
200411090400,0.41
200411090500,0.3745
200411090600,0.516
200411090700,0.639
200411090800,0.6655
200411090900,0.4975
200411091000,0.3765
200411091100,0.2465
200411091200,0.241
200411091300,0.2865
200411091400,0.249
200411091500,0.3135
200411091600,0.3405
200411091700,0.2195
200411091800,0.1455
200411091900,0.1145
200411092000,0.17
200411092100,0.4335
200411092200,0.92
200411092300,0.815
200411100000,0.3015
