200411080100,0.0408
200411080200,0.0231
200411080300,0.0254
200411080400,0.0031
200411080500,0
200411080600,0
200411080700,0
200411080800,0
200411080900,0
200411081000,0
200411081100,0
200411081200,0.0069
200411081300,0
200411081400,0
200411081500,0
200411081600,0.0292
200411081700,0.2338
200411081800,0.0077
200411081900,0
200411082000,0.0077
200411082100,0.0092
200411082200,0.0162
200411082300,0.0046
200411090000,0.0362
200411090100,0.0438
200411090200,0.0715
200411090300,0.1231
200411090400,0.2969
200411090500,0.3408
200411090600,0.5954
200411090700,0.8138
200411090800,0.7238
200411090900,0.5008
200411091000,0.7015
200411091100,1.3277
200411091200,1.1962
200411091300,0.7577
200411091400,0.7854
200411091500,0.4192
200411091600,0.3162
200411091700,0.4308
200411091800,0.5185
200411091900,0.4015
200411092000,0.3646
200411092100,0.5262
200411092200,0.7438
200411092300,0.7669
200411100000,0.9446
