200411080100,0.0518
200411080200,0.02
200411080300,0.0086
200411080400,0.0039
200411080500,0.005
200411080600,0.0186
200411080700,0.0261
200411080800,0.01
200411080900,0.0029
200411081000,0.0039
200411081100,0.0082
200411081200,0.0011
200411081300,0
200411081400,0
200411081500,0.0054
200411081600,0.0432
200411081700,0.065
200411081800,0.0364
200411081900,0.0225
200411082000,0.0189
200411082100,0.0075
200411082200,0.0129
200411082300,0.0171
200411090000,0.0286
200411090100,0.0846
200411090200,0.2118
200411090300,0.275
200411090400,0.4439
200411090500,0.3675
200411090600,0.5171
200411090700,0.6229
200411090800,0.6182
200411090900,0.51
200411091000,0.4021
200411091100,0.255
200411091200,0.2771
200411091300,0.2868
200411091400,0.3289
200411091500,0.3782
200411091600,0.4157
200411091700,0.3225
200411091800,0.2157
200411091900,0.1564
200411092000,0.1507
200411092100,0.2543
200411092200,0.8289
200411092300,0.9504
200411100000,0.3371
