200411080100,0.0414
200411080200,0.0319
200411080300,0.0288
200411080400,0.0056
200411080500,0
200411080600,0
200411080700,0
200411080800,0
200411080900,0
200411081000,0
200411081100,0
200411081200,0.0086
200411081300,0
200411081400,0
200411081500,0.0086
200411081600,0.064
200411081700,0.0563
200411081800,0.0012
200411081900,0
200411082000,0.0084
200411082100,0.0049
200411082200,0.0056
200411082300,0.0016
200411090000,0.0195
200411090100,0.0221
200411090200,0.0507
200411090300,0.0888
200411090400,0.244
200411090500,0.3302
200411090600,0.5449
200411090700,0.7714
200411090800,0.6149
200411090900,0.4542
200411091000,0.64
200411091100,1.1665
200411091200,1.0672
200411091300,0.6877
200411091400,0.6919
200411091500,0.356
200411091600,0.2209
200411091700,0.3037
200411091800,0.3295
200411091900,0.2777
200411092000,0.3072
200411092100,0.5028
200411092200,0.7074
200411092300,0.6842
200411100000,0.8958
