200411100100,0.0004,1
200411100200,0.0015,1
200411100300,0.0005,1
200411100400,0.0005,1
200411100500,0.0081,1
200411100600,0.0068,1
200411100700,0.0004,1
200411100800,0.0005,1
200411100900,0.0035,1
200411101000,0.0044,1
200411101100,0.0083,1
200411101200,0.0167,1
200411101300,0.002,1
200411101400,0.0001,1
200411101500,0,1
200411101600,0,1
200411101700,0,1
200411101800,0,1
200411101900,0,1
200411102000,0,1
200411102100,0,1
200411102200,0.0024,1
200411102300,0.1107,1
200411110000,0.1631,1
200411110100,0.0933,1
200411110200,0.1043,1
200411110300,0.3365,1
200411110400,1.1413,1
200411110500,1.8695,1
200411110600,1.6853,1
200411110700,0.8688,1
200411110800,0.3433,1
200411110900,0.0845,1
200411111000,0.0129,1
200411111100,0,1
200411111200,0,1
200411111300,0,1
200411111400,0.0012,1
200411111500,0.0039,1
200411111600,0.0107,1
200411111700,0.0072,1
200411111800,0.0069,1
200411111900,0.0023,1
200411112000,0.0065,1
200411112100,0.0067,1
200411112200,0.0069,1
200411112300,0.0145,1
200411120000,0.0001,1
