
 g r u n d w a s s e r s t a n d  in m 

 simulationszeitraum:   von  950831   0 uhr   bis  950915   0 uhr            0.250


    1800       1    1440

   0.500    0.500    0.501    0.501    0.501    0.501    0.501    0.501    0.502    0.502
   0.502    0.502    0.502    0.502    0.503    0.503    0.503    0.503    0.503    0.503
   0.504    0.504    0.504    0.504    0.504    0.504    0.504    0.505    0.505    0.505
   0.505    0.505    0.505    0.506    0.506    0.506    0.506    0.506    0.506    0.506
   0.507    0.507    0.507    0.507    0.507    0.507    0.507    0.508    0.508    0.508
   0.508    0.508    0.508    0.508    0.508    0.509    0.509    0.509    0.509    0.509
   0.509    0.509    0.509    0.510    0.510    0.510    0.510    0.510    0.510    0.510
   0.510    0.511    0.511    0.511    0.511    0.511    0.511    0.511    0.511    0.511
   0.512    0.512    0.512    0.512    0.512    0.512    0.512    0.512    0.512    0.513
   0.513    0.513    0.513    0.513    0.513    0.513    0.513    0.513    0.513    0.514
   0.514    0.514    0.514    0.514    0.514    0.514    0.514    0.514    0.514    0.515
   0.515    0.515    0.515    0.515    0.515    0.515    0.515    0.515    0.515    0.515
   0.516    0.516    0.516    0.516    0.516    0.516    0.516    0.516    0.516    0.516
   0.516    0.517    0.517    0.517    0.517    0.517    0.517    0.517    0.517    0.517
   0.517    0.517    0.518    0.518    0.518    0.518    0.518    0.518    0.518    0.518
   0.518    0.518    0.518    0.518    0.519    0.519    0.519    0.519    0.519    0.519
   0.519    0.519    0.519    0.519    0.519    0.520    0.520    0.520    0.520    0.520
   0.520    0.520    0.520    0.520    0.520    0.520    0.520    0.521    0.521    0.521
   0.521    0.521    0.521    0.521    0.521    0.521    0.521    0.521    0.521    0.522
   0.522    0.522    0.522    0.522    0.522    0.522    0.522    0.522    0.522    0.522
   0.522    0.522    0.523    0.523    0.523    0.523    0.523    0.523    0.523    0.523
   0.523    0.523    0.523    0.523    0.523    0.524    0.524    0.524    0.524    0.524
   0.524    0.524    0.524    0.524    0.524    0.524    0.524    0.524    0.524    0.525
   0.525    0.525    0.525    0.525    0.525    0.525    0.525    0.525    0.525    0.525
   0.525    0.525    0.525    0.525    0.526    0.526    0.526    0.526    0.526    0.526
   0.526    0.526    0.526    0.526    0.526    0.526    0.526    0.526    0.526    0.526
   0.526    0.527    0.527    0.527    0.527    0.527    0.527    0.527    0.527    0.527
   0.527    0.527    0.527    0.527    0.527    0.527    0.527    0.527    0.527    0.527
   0.528    0.528    0.528    0.528    0.528    0.528    0.528    0.528    0.528    0.528
   0.528    0.528    0.528    0.528    0.528    0.528    0.528    0.528    0.528    0.528
   0.528    0.529    0.529    0.529    0.529    0.529    0.529    0.529    0.529    0.529
   0.529    0.529    0.529    0.529    0.529    0.529    0.529    0.529    0.529    0.529
   0.529    0.529    0.529    0.529    0.529    0.529    0.530    0.530    0.530    0.530
   0.530    0.530    0.530    0.530    0.530    0.530    0.530    0.530    0.530    0.530
   0.530    0.530    0.530    0.530    0.530    0.530    0.530    0.530    0.530    0.530
   0.530    0.530    0.530    0.530    0.530    0.530    0.530    0.530    0.530    0.531
   0.531    0.531    0.531    0.531    0.531    0.531    0.531    0.531    0.531    0.531
