200411080100,0.0556
200411080200,0.0137
200411080300,0.0003
200411080400,0.0001
200411080500,0.0001
200411080600,0.0046
200411080700,0.013
200411080800,0.0043
200411080900,0.0032
200411081000,0.0102
200411081100,0.0152
200411081200,0.0067
200411081300,0.0011
200411081400,0
200411081500,0.0046
200411081600,0.0143
200411081700,0.0253
200411081800,0.0425
200411081900,0.0776
200411082000,0.017
200411082100,0.0197
200411082200,0.0586
200411082300,0.0317
200411090000,0.021
200411090100,0.0768
200411090200,0.182
200411090300,0.2135
200411090400,0.3447
200411090500,0.4169
200411090600,0.5496
200411090700,0.6661
200411090800,0.6058
200411090900,0.511
200411091000,0.5644
200411091100,0.427
200411091200,0.35
200411091300,0.4154
200411091400,0.4927
200411091500,0.3988
200411091600,0.4914
200411091700,0.4413
200411091800,0.3648
200411091900,0.2584
200411092000,0.2775
200411092100,0.3558
200411092200,0.9092
200411092300,1.2229
200411100000,0.6989
