200411080100,0.0367
200411080200,0.0153
200411080300,0.0084
200411080400,0.0121
200411080500,0.0086
200411080600,0.0251
200411080700,0.023
200411080800,0.0044
200411080900,0.0028
200411081000,0.0081
200411081100,0.004
200411081200,0.0028
200411081300,0.0056
200411081400,0.013
200411081500,0.0328
200411081600,0.0628
200411081700,0.0502
200411081800,0.023
200411081900,0.0163
200411082000,0.0116
200411082100,0.0079
200411082200,0.0242
200411082300,0.0195
200411090000,0.0412
200411090100,0.1181
200411090200,0.2893
200411090300,0.4149
200411090400,0.6102
200411090500,0.6349
200411090600,0.9067
200411090700,0.9565
200411090800,0.9374
200411090900,0.863
200411091000,0.7042
200411091100,0.3844
200411091200,0.3974
200411091300,0.4279
200411091400,0.4902
200411091500,0.5486
200411091600,0.6007
200411091700,0.4258
200411091800,0.2912
200411091900,0.2033
200411092000,0.2074
200411092100,0.3007
200411092200,0.7933
200411092300,0.8679
200411100000,0.2602
