200411080100,0.12
200411080200,0.0517
200411080300,0.0019
200411080400,0.0022
200411080500,0
200411080600,0
200411080700,0.0003
200411080800,0.0006
200411080900,0.0003
200411081000,0.0003
200411081100,0.0042
200411081200,0.0077
200411081300,0.0044
200411081400,0.0012
200411081500,0
200411081600,0
200411081700,0.0069
200411081800,0.0069
200411081900,0.0686
200411082000,0.0021
200411082100,0.0058
200411082200,0.0401
200411082300,0.0547
200411090000,0.0164
200411090100,0.0463
200411090200,0.0837
200411090300,0.2459
200411090400,0.3424
200411090500,0.4156
200411090600,0.6003
200411090700,0.9062
200411090800,0.9601
200411090900,0.5044
200411091000,0.4737
200411091100,0.756
200411091200,0.8373
200411091300,0.835
200411091400,0.6833
200411091500,0.4294
200411091600,0.4473
200411091700,0.5864
200411091800,0.6915
200411091900,0.4076
200411092000,0.3792
200411092100,0.4062
200411092200,0.7027
200411092300,0.9782
200411100000,1.1485
