200411080100,0.0378
200411080200,0.0119
200411080300,0.005
200411080400,0.0121
200411080500,0.0154
200411080600,0.0053
200411080700,0.0071
200411080800,0.0062
200411080900,0.0042
200411081000,0.0085
200411081100,0.0161
200411081200,0.0092
200411081300,0.0071
200411081400,0.0076
200411081500,0.0089
200411081600,0.025
200411081700,0.0342
200411081800,0.0182
200411081900,0.0081
200411082000,0.0028
200411082100,0
200411082200,0
200411082300,0.0082
200411090000,0.0135
200411090100,0.0532
200411090200,0.2308
200411090300,0.3222
200411090400,0.4378
200411090500,0.3942
200411090600,0.6293
200411090700,0.801
200411090800,0.7317
200411090900,0.5738
200411091000,0.4496
200411091100,0.2769
200411091200,0.1951
200411091300,0.229
200411091400,0.211
200411091500,0.314
200411091600,0.3033
200411091700,0.1436
200411091800,0.089
200411091900,0.0732
200411092000,0.125
200411092100,0.4178
200411092200,0.7362
200411092300,0.5406
200411100000,0.1529
