200411080100,0.0525
200411080200,0.0175
200411080300,0.0033
200411080400,0.0025
200411080500,0.0033
200411080600,0.0117
200411080700,0.0208
200411080800,0.0108
200411080900,0.0058
200411081000,0.0142
200411081100,0.0175
200411081200,0.0075
200411081300,0.0033
200411081400,0.0008
200411081500,0.0033
200411081600,0.0208
200411081700,0.0358
200411081800,0.0283
200411081900,0.0208
200411082000,0.0183
200411082100,0.0083
200411082200,0.0267
200411082300,0.02
200411090000,0.0233
200411090100,0.085
200411090200,0.2067
200411090300,0.2358
200411090400,0.3867
200411090500,0.3692
200411090600,0.5
200411090700,0.5917
200411090800,0.5925
200411090900,0.4675
200411091000,0.4242
200411091100,0.2983
200411091200,0.28
200411091300,0.3175
200411091400,0.3558
200411091500,0.3658
200411091600,0.4358
200411091700,0.3567
200411091800,0.26
200411091900,0.1833
200411092000,0.1958
200411092100,0.3208
200411092200,0.8992
200411092300,1.0608
200411100000,0.4933
