200411080100,0.0444
200411080200,0.0119
200411080300,0.002
200411080400,0.0043
200411080500,0.0083
200411080600,0.0037
200411080700,0.0038
200411080800,0.0031
200411080900,0.0019
200411081000,0.0032
200411081100,0.0102
200411081200,0.0081
200411081300,0.009
200411081400,0.013
200411081500,0.007
200411081600,0.0144
200411081700,0.0194
200411081800,0.0094
200411081900,0.004
200411082000,0.0013
200411082100,0
200411082200,0
200411082300,0.0034
200411090000,0.0057
200411090100,0.0373
200411090200,0.1912
200411090300,0.3131
200411090400,0.4198
200411090500,0.3874
200411090600,0.5936
200411090700,0.7401
200411090800,0.8019
200411090900,0.6803
200411091000,0.5309
200411091100,0.3447
200411091200,0.2795
200411091300,0.3432
200411091400,0.3261
200411091500,0.4124
200411091600,0.3393
200411091700,0.1598
200411091800,0.1046
200411091900,0.118
200411092000,0.1966
200411092100,0.5106
200411092200,0.6761
200411092300,0.4614
200411100000,0.1282
