200411080100,0.0752
200411080200,0.0513
200411080300,0.0017
200411080400,0
200411080500,0.0052
200411080600,0.0178
200411080700,0.0252
200411080800,0.0257
200411080900,0.0152
200411081000,0.0135
200411081100,0.0152
200411081200,0.0235
200411081300,0.0326
200411081400,0.0248
200411081500,0.0122
200411081600,0.0022
200411081700,0.0061
200411081800,0.0213
200411081900,0.0196
200411082000,0.0126
200411082100,0.0026
200411082200,0.0004
200411082300,0.0035
200411090000,0.0143
200411090100,0.0713
200411090200,0.2852
200411090300,0.3591
200411090400,0.5378
200411090500,0.527
200411090600,0.68
200411090700,0.8535
200411090800,0.7909
200411090900,0.61
200411091000,0.6435
200411091100,0.4465
200411091200,0.37
200411091300,0.5117
200411091400,0.4439
200411091500,0.4409
200411091600,0.4835
200411091700,0.3417
200411091800,0.2365
200411091900,0.2178
200411092000,0.3452
200411092100,0.5474
200411092200,1.1474
200411092300,1.2283
200411100000,0.6213
