200411080100,0.065
200411080200,0.0259
200411080300,0.0003
200411080400,0
200411080500,0
200411080600,0
200411080700,0.0076
200411080800,0.0085
200411080900,0.0074
200411081000,0.0118
200411081100,0.0282
200411081200,0.0274
200411081300,0.0094
200411081400,0.0003
200411081500,0
200411081600,0
200411081700,0.0003
200411081800,0.0021
200411081900,0.0403
200411082000,0.0112
200411082100,0.0153
200411082200,0.0641
200411082300,0.0779
200411090000,0.0115
200411090100,0.0621
200411090200,0.1341
200411090300,0.2626
200411090400,0.4838
200411090500,0.5353
200411090600,0.675
200411090700,0.7518
200411090800,0.6762
200411090900,0.4844
200411091000,0.5438
200411091100,0.6274
200411091200,0.4756
200411091300,0.5006
200411091400,0.5671
200411091500,0.4141
200411091600,0.4938
200411091700,0.4656
200411091800,0.55
200411091900,0.3515
200411092000,0.3312
200411092100,0.4162
200411092200,0.8185
200411092300,1.2347
200411100000,1.0588
