200411100100,0.0091,1
200411100200,0.0352,1
200411100300,0.0181,1
200411100400,0.0159,1
200411100500,0.0438,1
200411100600,0.0416,1
200411100700,0.0518,1
200411100800,0.0199,1
200411100900,0.0301,1
200411101000,0.0196,1
200411101100,0.0171,1
200411101200,0.0049,1
200411101300,0,1
200411101400,0,1
200411101500,0,1
200411101600,0,1
200411101700,0,1
200411101800,0,1
200411101900,0.0006,1
200411102000,0,1
200411102100,0.0001,1
200411102200,0.0026,1
200411102300,0.0146,1
200411110000,0.0034,1
200411110100,0.0087,1
200411110200,0.0796,1
200411110300,0.2849,1
200411110400,0.5725,1
200411110500,0.4345,1
200411110600,0.1995,1
200411110700,0.0545,1
200411110800,0.0108,1
200411110900,0.0159,1
200411111000,0.0039,1
200411111100,0.0012,1
200411111200,0.0038,1
200411111300,0.0161,1
200411111400,0.024,1
200411111500,0.0276,1
200411111600,0.0261,1
200411111700,0.0112,1
200411111800,0.0088,1
200411111900,0.0142,1
200411112000,0.0177,1
200411112100,0.0081,1
200411112200,0.003,1
200411112300,0.0058,1
200411120000,0.0111,1
