13.12.2007 10:00:00	360.76076634872686
13.12.2007 13:00:00	365.6640292761256
13.12.2007 16:00:00	370.5070685286486
13.12.2007 19:00:00	374.52829370963207
13.12.2007 22:00:00	376.91506166066995
14.12.2007 01:00:00	377.94321671867624
14.12.2007 04:00:00	378.3406443894394
14.12.2007 07:00:00	378.6679264652164
14.12.2007 10:00:00	379.21845077691626
14.12.2007 13:00:00	380.09613844175465
14.12.2007 16:00:00	381.35513849410097
14.12.2007 19:00:00	382.98255918565906
14.12.2007 22:00:00	384.933832337437
15.12.2007 01:00:00	387.01977837840354
15.12.2007 04:00:00	388.7962420365093
15.12.2007 07:00:00	389.5978607226589
15.12.2007 10:00:00	388.99636359708074
15.12.2007 13:00:00	387.05283664629656
15.12.2007 16:00:00	384.2107249658611
15.12.2007 19:00:00	381.0693937017379
15.12.2007 22:00:00	378.152193438406
16.12.2007 01:00:00	375.8243172280618
16.12.2007 04:00:00	374.2620105938207
16.12.2007 07:00:00	373.5174117391791
16.12.2007 10:00:00	373.56200587276044
