// Beobachtung und Vorgabe [cm]
28.11.2007 13:00:00	-103,7772
28.11.2007 16:00:00	-103,7772
28.11.2007 19:00:00	-103,7772
28.11.2007 22:00:00	-103,7772
29.11.2007 01:00:00	-103,7772
29.11.2007 04:00:00	-101,2241
29.11.2007 07:00:00	-97,2447
29.11.2007 10:00:00	-95,2516
29.11.2007 13:00:00	-92,2209
29.11.2007 16:00:00	-88,9595
29.11.2007 19:00:00	-82,2061
29.11.2007 22:00:00	-84,8593
30.11.2007 01:00:00	-83,8938
30.11.2007 04:00:00	-84,7348
30.11.2007 07:00:00	-87,9366
30.11.2007 10:00:00	-91,8187
30.11.2007 13:00:00	-92,7683
30.11.2007 16:00:00	-101,5822
30.11.2007 19:00:00	-107,8325
30.11.2007 22:00:00	-108,0446
01.12.2007 01:00:00	-108,8806
01.12.2007 04:00:00	-107,6051
01.12.2007 07:00:00	-106,5233
01.12.2007 10:00:00	-102,2012
01.12.2007 13:00:00	-96,7776
01.12.2007 16:00:00	-96,8049
01.12.2007 19:00:00	-90,9102
01.12.2007 22:00:00	-89,3409
02.12.2007 01:00:00	-87,1627
02.12.2007 04:00:00	-87,3503
02.12.2007 07:00:00	-86,7671
02.12.2007 10:00:00	-84,8955
02.12.2007 13:00:00	-85,7864
02.12.2007 16:00:00	-87,6017
02.12.2007 19:00:00	-88,9397
02.12.2007 22:00:00	-92,5479
03.12.2007 01:00:00	-92,8313
03.12.2007 04:00:00	-95,6112
03.12.2007 07:00:00	-97,1981
03.12.2007 10:00:00	-97,7308
03.12.2007 13:00:00	-99,7501
03.12.2007 16:00:00	-104,8703
03.12.2007 19:00:00	-118,2283
03.12.2007 22:00:00	-134,3335
04.12.2007 01:00:00	-143,8344
04.12.2007 04:00:00	-149,6828
04.12.2007 07:00:00	-154,8697
04.12.2007 10:00:00	-158,3655
04.12.2007 13:00:00	-169,5054
04.12.2007 16:00:00	-185,7849
04.12.2007 19:00:00	-208,3847
04.12.2007 22:00:00	-230,6559
05.12.2007 01:00:00	-249,11
05.12.2007 04:00:00	-260,0131
05.12.2007 07:00:00	-268,0054
05.12.2007 10:00:00	-276,9107
05.12.2007 13:00:00	-283,0206
05.12.2007 16:00:00	-289,9562
05.12.2007 19:00:00	-292,006
05.12.2007 22:00:00	-289,1792
06.12.2007 01:00:00	-283,5798
06.12.2007 04:00:00	-278,7214
06.12.2007 07:00:00	-275,3747
06.12.2007 10:00:00	-272,3948
06.12.2007 13:00:00	-268,8871
06.12.2007 16:00:00	-264,9964
06.12.2007 19:00:00	-263,1024
06.12.2007 22:00:00	-261,2257
07.12.2007 01:00:00	-262,6395
07.12.2007 04:00:00	-260,5571
07.12.2007 07:00:00	-254,6627
07.12.2007 10:00:00	-249,4928
07.12.2007 13:00:00	-244,8565
07.12.2007 16:00:00	-241,3384
07.12.2007 19:00:00	-240,061
07.12.2007 22:00:00	-240,4326
08.12.2007 01:00:00	-244,1796
08.12.2007 04:00:00	-247,1623
08.12.2007 07:00:00	-249,6438
08.12.2007 10:00:00	-250,3145
08.12.2007 13:00:00	-251,8744
08.12.2007 16:00:00	-254,1734
08.12.2007 19:00:00	-258,054
08.12.2007 22:00:00	-263,1549
09.12.2007 01:00:00	-272,5273
09.12.2007 04:00:00	-282,2605
09.12.2007 07:00:00	-291,0212
09.12.2007 10:00:00	-298,4207
09.12.2007 13:00:00	-302,0535
09.12.2007 16:00:00	-305,8196
09.12.2007 19:00:00	-307,661
09.12.2007 22:00:00	-308,3272
10.12.2007 01:00:00	-310,269
10.12.2007 04:00:00	-307,8185
10.12.2007 07:00:00	-306,4973
10.12.2007 10:00:00	-299,6917
10.12.2007 13:00:00	-295,2915
10.12.2007 16:00:00	-290,0977
10.12.2007 19:00:00	-285,3588
10.12.2007 22:00:00	-280,0992
11.12.2007 01:00:00	-275,3458
11.12.2007 04:00:00	-270,5624
11.12.2007 07:00:00	-263,1353
11.12.2007 10:00:00	-255,1018
11.12.2007 13:00:00	-249,3216
11.12.2007 16:00:00	-244,2236
11.12.2007 19:00:00	-241,6514
11.12.2007 22:00:00	-239,5663
12.12.2007 01:00:00	-238,4048
12.12.2007 04:00:00	-235,9443
12.12.2007 07:00:00	-230,6005
12.12.2007 10:00:00	-224,8709
12.12.2007 13:00:00	-218,6342
12.12.2007 16:00:00	-212,7431
12.12.2007 19:00:00	-208,6045
12.12.2007 22:00:00	-204,3551
13.12.2007 01:00:00	-203,4394
13.12.2007 04:00:00	-205,8416
13.12.2007 07:00:00	-207,176
13.12.2007 10:00:00	-208,0602
13.12.2007 13:00:00	-209,8281
13.12.2007 16:00:00	-209,8281
13.12.2007 19:00:00	-209,8281
13.12.2007 22:00:00	-209,8281
14.12.2007 01:00:00	-209,8281
14.12.2007 04:00:00	-209,8281
14.12.2007 07:00:00	-209,8281
14.12.2007 10:00:00	-209,8281
14.12.2007 13:00:00	-209,8281
14.12.2007 16:00:00	-209,8281
14.12.2007 19:00:00	-209,8281
14.12.2007 22:00:00	-209,8281
15.12.2007 01:00:00	-209,8281
15.12.2007 04:00:00	-209,8281
15.12.2007 07:00:00	-209,8281
15.12.2007 10:00:00	-209,8281
15.12.2007 13:00:00	-209,8281
15.12.2007 16:00:00	-209,8281
15.12.2007 19:00:00	-209,8281
15.12.2007 22:00:00	-209,8281
16.12.2007 01:00:00	-209,8281
16.12.2007 04:00:00	-209,8281
16.12.2007 07:00:00	-209,8281
16.12.2007 10:00:00	-209,8281
