13.12.2007 10:00:00	360.76076634872686
13.12.2007 13:00:00	362.5286295063462
13.12.2007 16:00:00	364.27298679600653
13.12.2007 19:00:00	365.2182625490726
13.12.2007 22:00:00	364.5202016364459
14.12.2007 01:00:00	362.4351561625796
14.12.2007 04:00:00	359.6922852223332
14.12.2007 07:00:00	356.8631509872225
14.12.2007 10:00:00	354.2530188041792
14.12.2007 13:00:00	351.97496128391333
14.12.2007 16:00:00	350.09197673186543
14.12.2007 19:00:00	348.5971119793195
14.12.2007 22:00:00	347.44924192974963
15.12.2007 01:00:00	346.45072344504706
15.12.2007 04:00:00	345.1239124095372
15.12.2007 07:00:00	342.74006548588
15.12.2007 10:00:00	338.8121359181873
15.12.2007 13:00:00	333.76504097600383
15.12.2007 16:00:00	328.2670012339789
15.12.2007 19:00:00	322.43659869341553
15.12.2007 22:00:00	316.76521140222
16.12.2007 01:00:00	311.60568838921415
16.12.2007 04:00:00	307.1382412602536
16.12.2007 07:00:00	303.4274618800156
16.12.2007 10:00:00	300.4606223286346
